출금계좌일련번호,입금계좌일련번호,출금금융회사일련번호,입금금융회사일련번호,자금구분,거래금액,거래시간대,매체구분,거래일자,이상거래유형,이상거래여부,이상거래설명
9000000000010376,9000000000793590,133,157,0,300000,12,4,20210927,,0,
9000000000042994,9000000003893779,160,159,0,300000,18,2,20210904,,0,
9000000004243311,9000000004433900,160,132,0,300000,12,2,20210922,,0,
9000000004243626,9000000004443827,160,156,0,90000,18,7,20210930,,0,
9000000000041769,9000000003436656,159,133,0,40000,15,2,20210916,,0,
9000000004232626,9000000004294418,134,131,0,30000,15,4,20210922,,0,
9000000000034363,9000000002562949,156,159,0,300000,18,2,20210908,,0,
9000000004241061,9000000004388136,156,156,0,40000,18,2,20210919,,0,
9000000000022506,9000000002399377,151,160,0,300000,15,4,20210913,,0,
9000000004241777,9000000004411656,157,150,0,20000,15,6,20210913,,0,
9000000004240795,9000000004387144,155,159,0,300000,12,2,20210921,,0,
9000000004229235,9000000004264221,131,157,0,30000,9,4,20210904,,0,
9000000004229653,9000000004259544,131,160,0,30000,18,4,20210924,,0,
9000000000003966,9000000000397295,131,146,0,30000,18,4,20210909,,0,
9000000000035399,9000000002895626,156,131,0,300000,9,2,20210918,,0,
9000000000006908,9000000003994291,132,131,0,300000,12,2,20210930,,0,
9000000004231153,9000000004287763,133,159,0,40000,9,4,20210909,,0,
9000000004230602,9000000004288529,133,131,0,30000,12,4,20210927,,0,
9000000000032201,9000000001443499,155,157,0,300000,15,2,20210910,,0,
9000000000044046,9000000004197047,160,157,0,40000,18,7,20210903,,0,
9000000000008088,9000000001402295,133,155,0,30000,18,4,20210912,,0,
9000000004242151,9000000004292127,157,155,0,30000,9,2,20210911,,0,
9000000004240669,9000000004387141,155,109,0,300000,18,2,20210924,,0,
9000000000021983,9000000002130158,147,131,0,300000,9,4,20210930,,0,
9000000000044410,9000000004207263,160,132,0,40000,9,2,20210913,,0,
9000000000044046,9000000004192423,160,159,0,300000,12,7,20210925,,0,
9000000004230480,9000000004246996,133,156,0,300000,15,4,20210916,,0,
9000000004232464,9000000004288029,134,159,0,300000,9,4,20210902,,0,
9000000000003424,9000000000174982,131,159,0,9000,18,4,20210905,,0,
9000000000001893,9000000000594140,131,151,0,30000,12,4,20210920,,0,
9000000000004923,9000000000589184,131,159,0,3000,15,4,20210907,,0,
9000000000034861,9000000002210573,156,159,0,300000,9,2,20210901,,0,
9000000000036481,9000000003153016,157,116,0,40000,15,2,20210907,,0,
9000000000024949,9000000002326840,151,157,0,30000,12,4,20210912,,0,
9000000000033032,9000000002919675,156,155,0,30000,15,2,20210917,,0,
9000000000029319,9000000002315726,152,159,0,300000,9,2,20210905,,0,
9000000000041139,9000000003841724,159,157,0,300000,15,2,20210925,,0,
9000000004229425,9000000004259574,131,132,0,30000,12,4,20210908,,0,
9000000004241042,9000000004397302,156,131,0,30000,12,2,20210906,,0,
9000000000042916,9000000004114804,160,155,0,30000,15,2,20210926,,0,
9000000004236025,9000000004371870,145,131,0,300000,9,4,20210905,,0,
9000000004234830,9000000004361223,134,131,0,300000,9,4,20210912,,0,
9000000004236346,9000000004350503,149,132,0,30000,12,4,20210911,,0,
9000000004240849,9000000004397637,156,159,0,30000,18,2,20210930,,0,
9000000004230325,9000000004291795,133,151,0,30000,6,4,20210915,,0,
9000000000034062,9000000002818476,156,155,0,40000,15,2,20210911,,0,
9000000004241971,9000000004410155,157,135,0,40000,12,2,20210917,,0,
9000000000020823,9000000002201130,135,156,0,30000,15,4,20210929,,0,
9000000004237437,9000000004312365,151,159,0,40000,9,2,20210923,,0,
9000000004241288,9000000004388797,156,131,0,30000,15,2,20210919,,0,
9000000000007223,9000000000920085,132,134,0,300000,15,2,20210916,,0,
9000000000002967,9000000003620912,131,156,0,30000,15,4,20210926,,0,
9000000004242030,9000000004382602,157,133,0,30000,9,2,20210928,,0,
9000000000010709,9000000000684994,133,160,0,30000,18,4,20210906,,0,
9000000004235860,9000000004321971,135,122,0,30000,15,4,20210906,,0,
9000000000022280,9000000001047354,150,160,0,300000,9,2,20210907,,0,
9000000000039732,9000000003868935,159,157,0,300000,9,2,20210930,,0,
9000000004240611,9000000004387825,155,157,0,30000,18,2,20210904,,0,
9000000004241444,9000000004407789,156,156,0,30000,9,2,20210909,,0,
9000000004242429,9000000004415662,159,133,0,40000,9,2,20210918,,0,
9000000000040841,9000000003409240,159,155,0,300000,15,2,20210918,,0,
9000000004363749,9000000004264925,131,160,0,30000,12,4,20210902,,0,
9000000000035540,9000000002917232,156,159,0,40000,18,2,20210919,,0,
9000000000006624,9000000000173935,131,133,0,3000,18,4,20210906,,0,
9000000000017437,9000000000693916,134,157,0,300000,9,4,20210917,,0,
9000000004242497,9000000004417137,159,130,0,300000,9,2,20210911,,0,
9000000004242476,9000000004417759,159,155,0,40000,18,2,20210928,,0,
9000000004243560,9000000004423987,160,159,0,300000,12,2,20210904,,0,
9000000000018349,9000000000879430,134,157,0,30000,12,4,20210914,,0,
9000000004241010,9000000004388706,156,159,0,300000,12,2,20210920,,0,
9000000000038694,9000000003407782,159,155,0,300000,18,2,20210909,,0,
9000000000037358,9000000001279469,157,133,0,300000,9,2,20210928,,0,
9000000004241700,9000000004410762,157,133,0,300000,9,2,20210925,,0,
9000000000030017,9000000002645694,155,131,0,300000,9,2,20210907,,0,
9000000000014814,9000000003242524,134,160,0,30000,18,4,20210908,,0,
9000000000035523,9000000003058310,156,152,0,30000,9,2,20210909,,0,
9000000004241479,9000000004388797,156,131,0,300000,15,2,20210925,,0,
9000000004242206,9000000004382602,157,133,0,300000,9,2,20210904,,0,
9000000000009248,9000000000904910,133,156,0,300000,21,2,20210906,,0,
9000000000019490,9000000001462526,134,159,0,30000,9,4,20210929,,0,
9000000004229276,9000000004259539,131,155,0,30000,15,4,20210923,,0,
9000000000001114,9000000002209771,123,131,0,300000,9,2,20210916,,0,
9000000004243626,9000000004451090,160,130,0,100000,12,7,20210903,,0,
9000000004231296,9000000004299769,134,146,0,30000,15,4,20210930,,0,
9000000000043621,9000000004102306,160,135,0,30000,9,2,20210917,,0,
9000000004241020,9000000004399892,156,157,0,30000,15,2,20210920,,0,
9000000000009599,9000000000850396,133,157,0,30000,15,4,20210909,,0,
9000000004243626,9000000004451238,160,157,0,90000,15,7,20210910,,0,
9000000004230949,9000000004286318,133,133,0,300000,12,4,20210914,,0,
9000000004243626,9000000004451022,160,159,0,90000,12,7,20210905,,0,
9000000004242961,9000000004415342,159,134,0,300000,15,2,20210906,,0,
9000000004240895,9000000004399032,156,131,0,300000,12,2,20210901,,0,
9000000000012496,9000000000767275,134,156,0,300000,15,4,20210927,,0,
9000000000027993,9000000004259878,151,155,0,30000,6,4,20210919,,0,
9000000004243567,9000000004442062,160,131,0,30000,15,2,20210928,,0,
9000000004236243,9000000004371869,146,159,0,30000,9,5,20210926,,0,
9000000000036482,9000000003292378,157,131,0,300000,9,2,20210911,,0,
9000000000029603,9000000000798969,152,156,0,90000,12,2,20210905,,0,
9000000000024103,9000000000995076,151,155,0,30000,12,4,20210925,,0,
9000000004243078,9000000004290245,159,159,0,300000,18,2,20210905,,0,
9000000004240946,9000000004398017,156,159,0,40000,18,2,20210905,,0,
9000000004240766,9000000001287976,155,159,0,80000000,6,4,20210916,2.0,1,신규 수신처 거래
9000000004236309,9000000004249542,147,157,0,300000,18,3,20210905,,0,
9000000004240895,9000000004356138,156,156,0,40000,15,2,20210904,,0,
9000000000008505,9000000001045812,133,146,0,300000,9,2,20210909,,0,
9000000000018135,9000000000921068,134,159,0,30000,12,4,20210921,,0,
9000000000033700,9000000000161350,156,133,0,30000,12,2,20210911,,0,
9000000000039910,9000000003516998,159,151,0,300000,15,2,20210924,,0,
9000000000038650,9000000003830720,159,145,0,30000,15,2,20210912,,0,
9000000004239847,9000000004385638,151,131,0,300000,15,4,20210907,,0,
9000000004240337,9000000004387144,154,159,0,30000,12,2,20210930,,0,
9000000000013830,9000000001462526,134,159,0,30000,18,4,20210925,,0,
9000000000042594,9000000004102302,160,131,0,40000,18,2,20210909,,0,
9000000004236244,9000000004275778,146,160,0,300000,12,4,20210920,,0,
9000000000029552,9000000002284593,152,155,0,300000,9,2,20210925,,0,
9000000000044046,9000000004191433,160,134,0,90000,12,7,20210915,,0,
9000000004241309,9000000004390368,156,151,0,300000,15,2,20210928,,0,
9000000004233539,9000000004349717,134,131,0,300000,9,2,20210908,,0,
9000000000044180,9000000004135452,160,131,0,300000,15,2,20210914,,0,
9000000000033375,9000000002932355,156,144,0,300000,18,2,20210918,,0,
9000000004228728,9000000004252162,121,156,0,300000,15,4,20210925,,0,
9000000000011650,9000000000792050,133,157,0,300000,9,4,20210914,,0,
9000000000022195,9000000002211296,148,131,0,40000,9,4,20210914,,0,
9000000004242268,9000000004409879,157,116,0,30000,9,2,20210921,,0,
9000000004234169,9000000004293907,134,146,0,300000,15,4,20210922,,0,
9000000000038989,9000000003228133,159,155,0,300000,12,2,20210909,,0,
9000000004230930,9000000004295669,133,160,0,300000,12,4,20210903,,0,
9000000000037744,9000000003202660,157,155,0,300000,9,2,20210903,,0,
9000000000005659,9000000000188496,131,156,0,3000,9,4,20210908,,0,
9000000004230450,9000000004296588,133,159,0,300000,12,4,20210905,,0,
9000000004242162,9000000004382602,157,133,0,300000,15,2,20210906,,0,
9000000000009352,9000000003154028,133,133,0,30000,12,4,20210930,,0,
9000000000018624,9000000001279905,134,146,0,30000,15,2,20210923,,0,
9000000004242663,9000000004295605,159,155,0,300000,9,2,20210904,,0,
9000000000012813,9000000001189332,134,148,0,40000,9,2,20210926,,0,
9000000000018927,9000000001079966,134,120,0,300000,9,4,20210912,,0,
9000000000000995,9000000000319242,123,146,0,40000,15,2,20210928,,0,
9000000000011254,9000000001371791,133,148,0,300000,18,4,20210930,,0,
9000000004243564,9000000004433900,160,132,0,30000,12,2,20210925,,0,
9000000000018915,9000000001274544,134,159,0,30000,9,4,20210909,,0,
9000000000042795,9000000003921528,160,155,0,30000,9,2,20210905,,0,
9000000004230538,9000000004295539,133,131,0,300000,15,4,20210925,,0,
9000000000007797,9000000001006171,133,134,0,30000,12,4,20210927,,0,
9000000000039541,9000000000190101,159,151,0,300000,9,2,20210920,,0,
9000000000044046,9000000004191976,160,133,0,90000,12,7,20210924,,0,
9000000004243004,9000000004415662,159,133,0,30000,15,2,20210906,,0,
9000000004242079,9000000004382602,157,133,0,30000,9,2,20210905,,0,
9000000004231005,9000000004288502,133,159,0,30000,9,4,20210922,,0,
9000000004234975,9000000004334992,134,146,0,30000,9,4,20210908,,0,
9000000004242283,9000000004382602,157,133,0,300000,9,2,20210902,,0,
9000000000044046,9000000004191814,160,159,0,90000,12,7,20210925,,0,
9000000004231044,9000000004288523,133,156,0,300000,12,4,20210911,,0,
9000000004238982,9000000004378649,151,146,0,30000,9,4,20210917,,0,
9000000004230386,9000000004289513,133,159,0,300000,12,4,20210930,,0,
9000000000002698,9000000000467192,131,133,0,30000,15,4,20210918,,0,
9000000004241119,9000000004388506,156,146,0,300000,18,2,20210915,,0,
9000000000020577,9000000002328846,135,133,0,30000,18,4,20210925,,0,
9000000004243626,9000000004451088,160,158,0,90000,12,7,20210909,,0,
9000000004242392,9000000004421546,159,160,0,30000,18,2,20210908,,0,
9000000004242606,9000000004415857,159,160,0,300000,9,2,20210919,,0,
9000000000037352,9000000003241712,157,134,1,1000000,9,6,20210922,,0,
9000000004231275,9000000004291609,133,156,0,30000,15,4,20210913,,0,
9000000000020549,9000000001197736,135,133,0,30000,9,4,20210929,,0,
9000000000003108,9000000002287779,131,159,0,300000,15,4,20210930,,0,
9000000004240709,9000000004387898,155,133,0,300000,15,2,20210916,,0,
9000000004232386,9000000004264409,134,131,0,300000,9,4,20210921,,0,
9000000000009945,9000000000693916,133,157,0,300000,18,4,20210911,,0,
9000000004236060,9000000004371901,145,146,0,30000,12,4,20210904,,0,
9000000004243584,9000000004424524,160,160,0,300000,18,2,20210930,,0,
9000000000003373,9000000000589184,131,159,0,30000,9,4,20210912,,0,
9000000000039324,9000000003996182,159,157,0,30000,9,2,20210922,,0,
9000000004235382,9000000004365765,134,133,0,300000,9,4,20210908,,0,
9000000004240435,9000000004387747,155,146,0,90000,12,2,20210926,,0,
9000000004242379,9000000004415815,159,156,0,30000,18,2,20210920,,0,
9000000000027865,9000000003545695,151,155,0,300000,15,4,20210908,,0,
9000000004241993,9000000004409927,157,131,0,300000,9,2,20210907,,0,
9000000000030023,9000000002742677,155,134,0,40000,6,2,20210902,,0,
9000000004242653,9000000004420128,159,133,0,30000,9,2,20210922,,0,
9000000000038050,9000000003167548,157,133,0,300000,15,2,20210906,,0,
9000000000020993,9000000002141145,145,156,0,300000,12,3,20210908,,0,
9000000004231405,9000000004297623,134,160,0,40000,15,4,20210930,,0,
9000000004234168,9000000004355715,134,159,0,900000,15,4,20210908,,0,
9000000004238978,9000000004268102,151,155,0,30000,12,3,20210912,,0,
9000000000042650,9000000001203808,160,155,0,300000,12,2,20210917,,0,
9000000000020658,9000000001379182,135,133,0,300000,12,4,20210916,,0,
9000000004240351,9000000004388129,155,134,0,30000,15,2,20210912,,0,
9000000004239745,9000000004378592,151,160,0,300000,9,4,20210911,,0,
9000000004240647,9000000004387149,155,134,0,30000,15,2,20210925,,0,
9000000004231008,9000000004287335,133,156,0,300000,9,2,20210918,,0,
9000000000029820,9000000000041932,154,159,0,300000,9,2,20210910,,0,
9000000004230461,9000000004294010,133,158,0,300000,12,4,20210914,,0,
9000000000007542,9000000001418973,133,146,0,100000,18,4,20210922,,0,
9000000000009242,9000000001139943,133,159,0,300000,9,4,20210910,,0,
9000000004229139,9000000004259913,131,134,0,4000,18,4,20210918,,0,
9000000004228820,9000000004415466,123,155,0,300000,6,2,20210908,,0,
9000000004243684,9000000004418979,160,156,0,300000,15,2,20210903,,0,
9000000000006267,9000000000197439,131,159,0,30000,12,4,20210907,,0,
9000000004242824,9000000004415385,159,155,0,40000,18,2,20210901,,0,
9000000004242390,9000000004416091,159,134,0,40000,18,2,20210919,,0,
9000000000043378,9000000004178512,160,157,0,30000,9,2,20210908,,0,
9000000000003371,9000000000137547,131,134,0,40000,18,4,20210919,,0,
9000000004243633,9000000004441823,160,150,0,300000,9,2,20210928,,0,
9000000000007933,9000000001216861,133,113,0,300000,9,2,20210914,,0,
9000000004242301,9000000004416020,158,146,0,300000,18,2,20210905,,0,
9000000000029140,9000000002305532,152,131,0,300000,9,2,20210917,,0,
9000000000034861,9000000002874711,156,160,0,40000,9,2,20210918,,0,
9000000000017694,9000000001363723,134,160,0,40000,9,5,20210924,,0,
9000000004240994,9000000004394529,156,133,0,300000,12,2,20210913,,0,
9000000000002960,9000000000589184,131,159,0,30000,18,4,20210914,,0,
9000000000038567,9000000003438993,159,155,0,300000,9,2,20210901,,0,
9000000000025710,9000000002307195,151,133,0,30000,15,4,20210918,,0,
9000000000011438,9000000001418973,133,146,0,300000,9,4,20210904,,0,
9000000004239667,9000000004252796,151,160,0,400000,9,4,20210920,,0,
9000000004234900,9000000004295883,134,146,0,100000,12,4,20210911,,0,
9000000000032596,9000000002161358,156,156,0,30000,18,2,20210910,,0,
9000000004230287,9000000004297715,133,155,0,300000,15,4,20210909,,0,
9000000004242379,9000000004415612,159,131,0,300000,18,2,20210910,,0,
9000000000002061,9000000000520997,131,155,0,30000,18,4,20210924,,0,
9000000004229965,9000000004284588,131,132,0,30000,12,4,20210902,,0,
9000000004236053,9000000004371917,145,159,0,40000,9,4,20210903,,0,
9000000000012653,9000000001433980,134,155,0,30000,0,4,20210925,,0,
9000000000032540,9000000000268681,156,133,0,300000,12,2,20210922,,0,
9000000000008407,9000000001418973,133,146,0,300000,15,4,20210909,,0,
9000000000042192,9000000003868935,159,157,0,30000,9,2,20210927,,0,
9000000004230707,9000000004301200,133,159,3,300000,12,7,20210913,,0,
9000000004240611,9000000004387144,155,159,0,30000,15,2,20210917,,0,
