출금계좌일련번호,입금계좌일련번호,출금금융회사일련번호,입금금융회사일련번호,자금구분,거래금액,거래시간대,매체구분,거래일자,이상거래유형,이상거래여부,이상거래설명
9000000000025143,9000000002315597,151,159,0,30000,12,4,20241110,,0,
9000000000040182,9000000004397228,159,133,0,30000,6,2,20241116,,0,
9000000000006530,9000000000146812,131,156,0,100000,18,4,20241216,,0,
9000000000001948,9000000004415397,131,155,0,30000,6,2,20241015,,0,
9000000000004979,9000000000570074,131,160,0,40000,15,4,20241107,,0,
9000000000044046,9000000004192646,160,159,0,90000,12,7,20241019,,0,
9000000000009234,9000000000884118,133,157,0,300000,9,7,20241013,,0,
9000000000018762,9000000001009232,134,160,0,30000,12,4,20241004,,0,
9000000000032350,9000000002645694,155,131,0,30000,9,2,20241011,,0,
9000000004232486,9000000004331965,134,156,0,30000,18,4,20241115,,0,
9000000000034134,9000000003064346,156,159,0,300000,9,2,20241003,,0,
9000000000040870,9000000003780969,159,157,0,30000,15,2,20241224,,0,
9000000004242109,9000000004409855,157,145,0,300000,12,2,20241005,,0,
9000000004243345,9000000004441895,160,156,0,300000,9,2,20241106,,0,
9000000000013532,9000000000669003,134,157,0,30000,12,4,20241002,,0,
9000000000031083,9000000002499559,155,134,0,30000,12,2,20241217,,0,
9000000000035876,9000000003305775,157,133,0,40000,9,2,20241209,,0,
9000000000019659,9000000001238024,134,123,0,300000,9,4,20241216,,0,
9000000004231256,9000000004294610,133,131,0,30000,9,4,20241012,,0,
9000000000003137,9000000002343191,131,133,0,30000,15,4,20241014,,0,
9000000000022086,9000000001506117,147,131,0,30000,9,4,20241222,,0,
9000000004240417,9000000004388870,155,134,0,30000,12,2,20241110,,0,
9000000000035071,9000000004284493,156,133,0,30000,6,2,20241225,,0,
9000000000020796,9000000001491529,135,144,0,30000,9,4,20241112,,0,
9000000004231030,9000000004292683,133,131,0,100000,15,4,20241204,,0,
9000000000020141,9000000001379384,134,146,0,300000,12,4,20241122,,0,
9000000000024207,9000000002403477,151,156,0,300000,9,4,20241207,,0,
9000000000005117,9000000002678869,131,159,0,300000,21,4,20241011,,0,
9000000000018840,9000000001287998,134,156,0,40000,18,4,20241123,,0,
9000000004230853,9000000004295956,133,157,0,40000,18,4,20241121,,0,
9000000004232231,9000000004288346,134,135,0,300000,9,2,20241123,,0,
9000000000006750,9000000000213546,131,156,0,30000,15,4,20241231,,0,
9000000004243699,9000000004431530,160,156,0,30000,9,2,20241125,,0,
9000000000029636,9000000002287855,152,159,0,300000,12,2,20241112,,0,
9000000004236329,9000000004371869,148,159,0,300000,9,4,20241014,,0,
9000000004241270,9000000004394758,156,131,0,30000,15,2,20241216,,0,
9000000004238361,9000000004378928,151,160,0,100000,15,7,20241122,,0,
9000000000009721,9000000001115424,133,131,0,40000,6,4,20241211,,0,
9000000004230524,9000000004288539,133,148,0,30000,12,4,20241126,,0,
9000000000039757,9000000002501181,159,134,0,100000,12,2,20241116,,0,
9000000000041444,9000000003630137,159,156,0,30000,21,2,20241007,,0,
9000000004231001,9000000004294180,133,135,0,300000,12,4,20241121,,0,
9000000004233738,9000000004322679,134,159,0,30000,15,4,20241204,,0,
9000000000039129,9000000003454272,159,155,0,30000,15,2,20241114,,0,
9000000004242440,9000000004417213,159,134,0,30000,18,2,20241022,,0,
9000000004241533,9000000004395967,156,159,0,30000,15,2,20241129,,0,
9000000004231186,9000000004288523,133,156,0,30000,12,4,20241208,,0,
9000000000044046,9000000000663678,160,130,0,90000,12,7,20241020,,0,
9000000004235132,9000000004322602,134,159,0,30000,15,4,20241203,,0,
9000000004238979,9000000004258879,151,130,0,30000,9,4,20241123,,0,
9000000000044046,9000000004191635,160,157,0,90000,12,7,20241203,,0,
9000000000035877,9000000003292378,157,131,0,40000,18,2,20241209,,0,
9000000004242574,9000000004420188,159,160,0,300000,18,2,20241117,,0,
9000000004242871,9000000004434137,159,133,0,30000,12,2,20241107,,0,
9000000000020636,9000000001262816,135,133,0,30000,12,4,20241222,,0,
9000000000009004,9000000000744662,133,156,0,40000,12,4,20241217,,0,
9000000000031294,9000000002645694,155,131,0,30000,9,2,20241204,,0,
9000000000009721,9000000000725076,133,159,0,30000,6,4,20241215,,0,
9000000004383542,9000000004350503,147,132,0,30000,15,4,20241103,,0,
9000000004242497,9000000001202587,159,146,0,30000,6,2,20241014,,0,
9000000000031067,9000000002534116,155,156,0,40000,9,2,20241203,,0,
9000000004230480,9000000004288523,133,156,0,30000,12,4,20241026,,0,
9000000004238471,9000000004288793,151,159,0,300000,9,2,20241226,,0,
9000000004238838,9000000004378270,151,156,0,300000,21,3,20241216,,0,
9000000004243532,9000000004441819,160,159,0,300000,15,2,20241214,,0,
9000000004230225,9000000004293787,133,134,0,30000,18,4,20241214,,0,
9000000000034607,9000000002934858,156,155,0,300000,9,2,20241130,,0,
9000000000007660,9000000003867100,133,157,0,30000,12,4,20241029,,0,
9000000004243373,9000000004427802,160,156,0,100000,12,2,20241126,,0,
9000000004243239,9000000004251212,159,135,0,300000,9,2,20241223,,0,
9000000000006388,9000000000053554,131,157,0,30000,15,4,20241220,,0,
9000000004243626,9000000004452198,160,131,0,100000,12,7,20241120,,0,
9000000000033700,9000000002832623,156,131,0,30000,15,2,20241120,,0,
9000000000016698,9000000002295757,134,160,0,30000,15,4,20241218,,0,
9000000004238365,9000000004282773,151,156,0,300000,12,2,20241229,,0,
9000000000009802,9000000001110600,133,156,0,100000,15,4,20241229,,0,
9000000000038887,9000000003379145,159,155,0,30000,9,2,20241120,,0,
9000000004243626,9000000004451475,160,133,0,90000,12,7,20241116,,0,
9000000004232888,9000000004325038,134,131,0,30000,12,4,20241013,,0,
9000000004234372,9000000004335629,134,133,0,40000,9,5,20241025,,0,
9000000004236160,9000000004371909,145,159,0,30000,15,4,20241031,,0,
9000000004242291,9000000004382602,157,133,0,30000,15,2,20241231,,0,
9000000000021785,9000000002370270,146,157,0,30000,18,4,20241214,,0,
9000000004243626,9000000004451945,160,131,0,90000,12,7,20241209,,0,
9000000000042369,9000000003840192,159,133,0,90000,6,2,20241213,,0,
9000000000010131,9000000000758251,133,155,0,30000,9,4,20241221,,0,
9000000000030039,9000000002725298,155,160,0,30000,12,2,20241014,,0,
9000000000016411,9000000002202659,134,157,0,300000,21,4,20241011,,0,
9000000000029773,9000000002287298,153,156,0,30000,9,2,20241124,,0,
9000000000019054,9000000001265794,134,160,0,30000,12,4,20241127,,0,
9000000000038937,9000000000450034,159,156,0,30000,12,2,20241224,,0,
9000000000029661,9000000000526032,152,159,0,30000,9,2,20241117,,0,
9000000004236357,9000000004378059,150,155,0,40000,18,2,20241205,,0,
9000000000009410,9000000000862123,133,157,0,30000,12,4,20241011,,0,
9000000000002503,9000000000368725,131,134,0,300000,12,4,20241003,,0,
9000000000035399,9000000002910848,156,158,0,30000,12,2,20241209,,0,
9000000000043199,9000000003995842,160,156,0,30000,9,2,20241214,,0,
9000000000044046,9000000004193770,160,132,0,90000,12,7,20241126,,0,
9000000004240340,9000000004252796,154,160,0,30000,12,2,20241208,,0,
9000000000009584,9000000001259192,133,156,0,30000,12,4,20241121,,0,
9000000000018470,9000000000455388,134,134,0,300000,15,4,20241215,,0,
9000000004240966,9000000004388015,156,131,0,30000,15,2,20241207,,0,
9000000000032220,9000000002728391,155,133,0,30000,9,2,20241026,,0,
9000000000043851,9000000004031257,160,131,0,30000,15,2,20241018,,0,
9000000004231064,9000000004288500,133,156,0,30000,9,4,20241007,,0,
9000000004241950,9000000004382602,157,133,0,30000,15,2,20241205,,0,
9000000004231229,9000000004320893,133,146,0,1,21,4,20241001,,0,
9000000000036657,9000000003167548,157,133,0,30000,15,2,20241031,,0,
9000000004240150,9000000004249867,152,155,0,300000,15,2,20241216,,0,
9000000004231223,9000000004289363,133,146,0,300000,9,2,20241214,,0,
9000000004243218,9000000004424162,159,133,1,3000000,9,2,20241130,,0,
9000000004228523,9000000004246384,111,131,0,400000,9,6,20241215,,0,
9000000004230936,9000000004306533,133,131,0,300000,12,4,20241205,,0,
9000000004238561,9000000004380187,151,133,0,300000,12,4,20241210,,0,
9000000004230716,9000000004290080,133,159,0,30000,15,4,20241021,,0,
9000000000033988,9000000003064346,156,159,0,30000,12,2,20241007,,0,
9000000004236766,9000000004336272,151,133,0,30000,12,4,20241211,,0,
9000000000000712,9000000004373042,121,160,0,30000,6,4,20241124,,0,
9000000004230137,9000000004290582,132,156,0,40000,9,2,20241110,,0,
9000000004229542,9000000004382602,131,133,0,30000,6,2,20241025,,0,
9000000004233079,9000000004249121,134,146,0,40000,9,4,20241231,,0,
9000000004243473,9000000004425374,160,133,0,300000,12,2,20241003,,0,
9000000004240286,9000000004293107,153,160,0,30000,15,2,20241220,,0,
9000000000040649,9000000003739949,159,156,0,300000,15,2,20241123,,0,
9000000000041664,9000000003747666,159,155,0,300000,12,2,20241201,,0,
9000000004231141,9000000004288529,133,131,0,30000,9,4,20241203,,0,
9000000000036895,9000000003311419,157,155,0,30000,18,2,20241110,,0,
9000000004236312,9000000004371909,147,159,0,30000,9,4,20241227,,0,
9000000004241135,9000000004397673,156,133,0,30000,21,2,20241127,,0,
9000000004234408,9000000004287197,134,134,0,40000,9,2,20241010,,0,
9000000004235951,9000000004275778,144,160,0,30000,9,2,20241125,,0,
9000000000037771,9000000003073191,157,155,0,30000,12,2,20241227,,0,
9000000004243314,9000000004442216,160,130,0,40000,21,2,20241020,,0,
9000000004229766,9000000004259541,131,159,0,30000,12,4,20241009,,0,
9000000004243727,9000000004377525,161,145,0,30000,15,4,20241022,,0,
9000000000042759,9000000003957113,160,152,0,300000,12,2,20241007,,0,
9000000000039587,9000000003521805,159,160,0,300000,12,2,20241209,,0,
9000000004228939,9000000004251669,130,156,0,30000,12,4,20241013,,0,
9000000004230441,9000000004302856,133,157,0,400000,18,4,20241217,,0,
9000000000008783,9000000000684994,133,160,0,30000,15,4,20241227,,0,
9000000000021246,9000000001505406,145,134,0,90000,12,4,20241114,,0,
9000000000022530,9000000000639332,151,151,0,9000,15,4,20241119,,0,
9000000004241227,9000000004397624,156,135,0,30000,21,2,20241231,,0,
9000000004242141,9000000004410044,157,146,0,30000,12,2,20241231,,0,
9000000004241540,9000000004401521,156,157,0,40000,15,2,20241019,,0,
9000000000013300,9000000001282730,134,155,0,30000,15,4,20241222,,0,
9000000000042940,9000000004030645,160,157,0,300000,9,7,20241007,,0,
9000000000033737,9000000002963867,156,151,0,30000,15,2,20241229,,0,
9000000000040784,9000000003763200,159,133,0,300000,12,2,20241126,,0,
9000000000010043,9000000001148869,133,156,0,30000,9,4,20241123,,0,
9000000004243626,9000000004451402,160,146,0,100000,12,7,20241225,,0,
9000000000044437,9000000004081978,161,133,0,300000,6,2,20241126,,0,
9000000004241799,9000000004409864,157,155,0,100000,9,2,20241026,,0,
9000000000002017,9000000000589184,131,159,0,30000,12,4,20241204,,0,
9000000004242129,9000000004409857,157,133,0,300000,15,2,20241017,,0,
9000000004231496,9000000004389717,134,133,0,30000,6,2,20241125,,0,
9000000000006891,9000000001454653,132,155,0,30000,9,2,20241212,,0,
9000000004230343,9000000004287854,133,155,0,30000,12,4,20241003,,0,
9000000004242690,9000000004287858,159,131,0,30000,12,2,20241103,,0,
9000000000032849,9000000003071691,156,134,0,30000,12,2,20241230,,0,
9000000004243626,9000000004452368,160,155,0,100000,12,7,20241113,,0,
9000000000032350,9000000002637574,155,159,0,30000,9,2,20241028,,0,
9000000004242639,9000000004428071,159,155,0,30000,15,2,20241031,,0,
9000000000012851,9000000002231981,134,156,0,30000,9,4,20241204,,0,
9000000004241779,9000000004409932,157,155,0,300000,12,2,20241016,,0,
9000000004235481,9000000004333949,134,157,0,30000,12,4,20241126,,0,
9000000000002967,9000000002546886,131,133,0,9000,12,4,20241006,,0,
9000000000044100,9000000003890854,160,155,0,300000,9,2,20241021,,0,
9000000004242390,9000000004190535,159,134,0,60000000,6,7,20241020,,0,
9000000000007150,9000000001400226,132,155,0,30000,9,2,20241217,,0,
9000000000025873,9000000001375206,151,156,0,30000,15,4,20241025,,0,
9000000000044046,9000000004191603,160,157,0,90000,12,7,20241224,,0,
9000000004239926,9000000004378564,151,159,0,100000,9,4,20241203,,0,
9000000000038694,9000000003407079,159,133,0,300000,18,2,20241010,,0,
9000000004241340,9000000004400678,156,155,0,90000,15,2,20241116,,0,
9000000000043332,9000000004062019,160,156,0,300000,12,2,20241118,,0,
9000000004230299,9000000004286665,133,135,0,30000,12,4,20241116,,0,
9000000004233994,9000000004249372,134,133,0,300000,9,4,20241002,,0,
9000000004243626,9000000004451323,160,159,0,100000,12,7,20241011,,0,
9000000000007305,9000000003692977,132,156,0,30000,15,2,20241120,,0,
9000000000002970,9000000002226240,131,156,0,30000,12,4,20241017,,0,
9000000004228841,9000000004244056,128,131,0,30000,15,6,20241109,,0,
9000000004235983,9000000004250154,145,134,0,40000,21,4,20241201,,0,
9000000000029182,9000000004293951,152,131,0,30000,6,4,20241018,,0,
9000000000008240,9000000001180460,133,131,0,30000,12,4,20241205,,0,
9000000004239269,9000000004378211,151,156,0,300000,12,2,20241004,,0,
9000000004230816,9000000004294363,133,160,0,300000,9,4,20241204,,0,
9000000004236140,9000000004371904,145,156,0,90000,12,4,20241210,,0,
9000000000040688,9000000003477976,159,131,0,30000,21,2,20241207,,0,
9000000000020898,9000000002266065,144,157,0,300000,9,2,20241118,,0,
9000000000009439,9000000000738260,133,155,0,300000,21,4,20241017,,0,
9000000000039751,9000000004044778,159,155,0,30000,18,2,20241002,,0,
9000000000015760,9000000002429208,134,145,0,40000,15,4,20241121,,0,
9000000004230768,9000000004293126,133,156,0,300000,18,4,20241225,,0,
9000000000044046,9000000004202140,160,156,0,90000,12,7,20241012,,0,
9000000004242664,9000000004415849,159,131,0,300000,12,2,20241113,,0,
9000000000044046,9000000004192503,160,133,0,90000,12,7,20241012,,0,
9000000000006315,9000000002588837,131,157,0,30000,12,4,20241025,,0,
9000000004243626,9000000004452437,160,159,0,100000,12,7,20241101,,0,
9000000004241903,9000000004409879,157,116,0,30000,12,2,20241124,,0,
9000000000042320,9000000003417471,159,134,0,30000,15,2,20241120,,0,
9000000000036255,9000000003273447,157,155,0,300000,9,2,20241015,,0,
9000000004231251,9000000004294113,133,133,0,30000,15,4,20241007,,0,
9000000000019934,9000000000674860,134,159,0,30000,9,4,20241209,,0,
9000000004235846,9000000004264260,135,159,0,30000,15,4,20241031,,0,
9000000004240519,9000000004387168,155,159,0,30000,15,2,20241115,,0,
9000000000018691,9000000001368357,134,159,0,300000,9,4,20241128,,0,
9000000000042290,9000000000074781,159,130,0,30000,21,2,20241120,,0,
9000000000016673,9000000003153016,134,116,0,30000,6,2,20241201,,0,
9000000004243626,9000000004452476,160,131,0,100000,12,7,20241201,,0,
9000000004231122,9000000004295571,133,160,0,40000,12,4,20241008,,0,
9000000000040499,9000000003629189,159,134,0,40000,9,2,20241231,,0,
9000000000005311,9000000000159406,131,156,0,30000,12,4,20241201,,0,
9000000004240699,9000000004387152,155,159,0,300000,9,2,20241111,,0,
9000000000020485,9000000001337025,134,131,0,30000,9,4,20241114,,0,
9000000000043870,9000000004188171,160,130,0,30000,18,2,20241127,,0,
9000000000044274,9000000004118484,160,159,0,300000,15,2,20241002,,0,
9000000000029765,9000000002317946,153,132,0,30000,6,2,20241230,,0,
9000000000036096,9000000003153016,157,116,0,30000,21,2,20241021,,0,
9000000000036208,9000000003122974,157,131,0,20000,15,6,20241221,,0,
9000000000034907,9000000002480460,156,156,0,30000,9,2,20241119,,0,
9000000000008219,9000000000731697,133,155,0,40000,15,4,20241121,,0,
9000000004243633,9000000004442208,160,155,0,30000,15,2,20241129,,0,
9000000000034824,9000000002779872,156,134,0,300000,12,2,20241125,,0,
9000000004242823,9000000004417477,159,134,0,300000,9,2,20241216,,0,
9000000004230654,9000000004303872,133,157,0,300000,9,7,20241029,,0,
9000000000026817,9000000001016182,151,159,0,90000,15,4,20241216,,0,
9000000004243626,9000000004451231,160,156,0,100000,12,7,20241129,,0,
9000000004240864,9000000004390368,156,151,0,30000,15,2,20241015,,0,
9000000004230071,9000000004286288,132,131,0,300000,6,2,20241219,,0,
9000000000007799,9000000001094126,133,146,0,300000,15,4,20241231,,0,
9000000004238167,9000000004252796,151,160,0,30000,12,4,20241113,,0,
9000000004242143,9000000004382602,157,133,0,30000,9,2,20241117,,0,
9000000004236760,9000000003121003,151,159,0,300000,6,2,20241004,,0,
9000000004240774,9000000004387278,155,157,0,30000,12,2,20241217,,0,
9000000004233057,9000000004250265,134,131,0,300000,9,2,20241215,,0,
9000000004229117,9000000004267482,131,146,0,100000,12,4,20241231,,0,
9000000004236367,9000000004378229,150,156,0,300000,15,4,20241127,,0,
9000000004240781,9000000004387164,155,159,0,300000,15,2,20241214,,0,
9000000004237463,9000000004378211,151,156,0,40000,15,2,20241101,,0,
9000000000009473,9000000001281053,133,131,0,30000,15,2,20241003,,0,
9000000000044046,9000000004190484,160,132,0,90000,12,7,20241116,,0,
9000000000021727,9000000002120703,146,160,0,30000,15,5,20241126,,0,
9000000004237819,9000000004347997,151,131,0,900000,15,4,20241217,,0,
9000000000029404,9000000002396168,152,156,0,300000,21,2,20241129,,0,
9000000004236378,9000000004378250,150,159,0,30000,15,2,20241226,,0,
9000000004232685,9000000004300757,134,131,0,30000,12,4,20241029,,0,
9000000004229819,9000000004259559,131,157,0,30000,18,4,20241015,,0,
9000000004235867,9000000004332066,135,159,0,300000,18,3,20241231,,0,
9000000004229284,9000000004259541,131,159,0,30000,18,4,20241107,,0,
9000000000040716,9000000001456794,159,155,0,30000,15,6,20241206,,0,
9000000004228859,9000000004257019,129,159,0,40000,15,6,20241125,,0,
9000000004241908,9000000004409884,157,133,0,5000000,15,2,20241006,,0,
9000000004235870,9000000004324768,135,160,0,300000,15,2,20241104,,0,
9000000004240436,9000000004390691,155,159,0,300000,18,2,20241109,,0,
9000000004229818,9000000004259548,131,152,0,30000,9,4,20241124,,0,
9000000004229245,9000000004259545,131,121,0,30000,12,4,20241124,,0,
9000000004242729,9000000004415397,159,155,0,300000,12,2,20241204,,0,
9000000004232660,9000000004307823,134,131,0,30000,9,4,20241214,,0,
9000000000044046,9000000004191821,160,133,0,90000,12,7,20241224,,0,
9000000000015344,9000000004412388,134,155,0,30000,6,2,20241231,,0,
9000000000020046,9000000003706670,134,155,0,40000,21,2,20241001,,0,
9000000004230480,9000000004288523,133,156,0,30000,12,4,20241110,,0,
9000000000008825,9000000001480470,133,107,0,100000,18,4,20241222,,0,
9000000004235183,9000000004321852,134,155,0,30000,9,4,20241201,,0,
9000000000038694,9000000003521804,159,145,0,40000,12,2,20241101,,0,
9000000000038694,9000000003406887,159,155,0,100000,21,2,20241204,,0,
9000000004240162,9000000004378314,152,157,0,40000,9,2,20241125,,0,
9000000000012657,9000000000757654,134,144,0,300000,15,4,20241224,,0,
9000000000032761,9000000002570388,156,157,0,30000,12,2,20241127,,0,
9000000000014153,9000000003242541,134,134,1,5000000,6,2,20241127,2.0,1,신규 수신처 거래
9000000004243318,9000000004420861,160,131,0,30000,15,2,20241006,,0,
9000000000033754,9000000002939032,156,147,0,30000,12,2,20241223,,0,
9000000000001795,9000000000589184,131,159,0,30000,15,4,20241231,,0,
9000000000003890,9000000000452432,131,160,0,30000,12,4,20241217,,0,
9000000004229643,9000000004268744,131,155,0,30000,15,4,20241102,,0,
9000000004243586,9000000004441400,160,159,0,30000,12,2,20241014,,0,
9000000004243249,9000000004378208,159,157,0,30000,6,4,20241125,,0,
9000000000000658,9000000002425923,121,159,0,40000,15,4,20241121,,0,
9000000000024781,9000000002116898,151,157,0,30000,15,4,20241206,,0,
9000000000044046,9000000004191035,160,134,0,90000,12,7,20241109,,0,
9000000000004650,9000000000277483,131,159,0,30000,12,4,20241209,,0,
9000000004240737,9000000004390661,155,152,0,30000,15,2,20241221,,0,
9000000004241940,9000000004292127,157,155,0,300000,9,2,20241128,,0,
9000000004243642,9000000004441823,160,150,0,300000,15,2,20241210,,0,
9000000000043643,9000000004079330,160,155,0,100000,15,2,20241118,,0,
9000000004235771,9000000004290950,134,156,0,300000,12,2,20241221,,0,
9000000000021378,9000000001187371,145,146,0,30000,15,4,20241212,,0,
9000000000020418,9000000002251131,134,155,0,300000,15,4,20241203,,0,
9000000000005049,9000000000373033,131,157,0,30000,9,4,20241227,,0,
9000000004234372,9000000004307009,134,133,0,30000,9,5,20241027,,0,
9000000004231343,9000000004320648,134,152,1,300000,9,7,20241002,,0,
9000000004229339,9000000004259924,131,148,0,30000,12,4,20241004,,0,
9000000004241241,9000000004391146,156,157,0,30000,15,2,20241205,,0,
9000000004228761,9000000004246075,122,134,0,40000,9,2,20241201,,0,
9000000004234041,9000000004314332,134,134,1,5000000,9,2,20241023,2.0,1,신규 수신처 거래
9000000000038203,9000000003186265,157,145,0,30000,15,2,20241231,,0,
9000000000036044,9000000003284450,157,159,0,30000,12,2,20241127,,0,
9000000004304516,9000000004448816,160,159,0,30000,15,2,20241017,,0,
9000000004231141,9000000004287786,133,145,0,30000,12,4,20241129,,0,
9000000000036281,9000000003126918,157,155,0,90000,9,2,20241113,,0,
9000000004241628,9000000004395703,156,131,0,30000,15,2,20241005,,0,
9000000004229669,9000000004259919,131,155,0,30000,15,4,20241108,,0,
9000000000016459,9000000003792724,134,156,0,300000,9,2,20241204,,0,
9000000004242299,9000000004387603,158,156,0,90000,18,2,20241007,,0,
9000000000044046,9000000004191007,160,133,0,90000,12,7,20241122,,0,
9000000000008640,9000000000928539,133,144,0,300000,12,4,20241025,,0,
9000000000034378,9000000002605959,156,156,0,30000,12,2,20241013,,0,
9000000004235054,9000000004311284,134,131,0,30000,18,4,20241022,,0,
9000000004230526,9000000004287409,133,131,0,300000,9,2,20241224,,0,
9000000000000790,9000000003095066,121,131,0,300000,12,4,20241205,,0,
9000000000031886,9000000002478446,155,159,0,300000,15,2,20241011,,0,
9000000004235815,9000000004323588,134,156,0,40000,12,2,20241005,,0,
9000000004232271,9000000004273971,134,159,0,30000,9,4,20241007,,0,
9000000000016245,9000000001455504,134,156,0,300000,6,4,20241221,,0,
9000000004232204,9000000004336102,134,130,0,30000,15,4,20241217,,0,
9000000000031185,9000000002718765,155,156,0,30000,12,2,20241110,,0,
9000000000021942,9000000002263042,147,159,0,3000,9,2,20241027,,0,
9000000000042747,9000000004209170,160,133,0,300000,15,2,20241001,,0,
9000000004241399,9000000004390618,156,147,0,40000,15,2,20241017,,0,
9000000004233601,9000000004308559,134,157,0,30000,18,4,20241214,,0,
9000000000014814,9000000001186107,134,155,0,300000,12,4,20241015,,0,
9000000000041044,9000000002411998,159,156,0,40000,18,2,20241207,,0,
9000000000017028,9000000001490884,134,160,0,100000000,9,2,20241228,,0,
9000000004242943,9000000004435097,159,159,0,30000,12,2,20241029,,0,
9000000000044046,9000000004191526,160,150,0,200000,12,7,20241117,,0,
9000000004232301,9000000004298538,134,156,0,30000,15,2,20241025,,0,
9000000000006416,9000000000325892,131,155,0,30000,12,4,20241125,,0,
9000000004243553,9000000004449607,160,153,0,40000,21,3,20241008,,0,
9000000004236213,9000000004371870,146,131,0,300000,9,2,20241027,,0,
9000000004236317,9000000004371870,147,131,0,90000,12,4,20241105,,0,
9000000000036208,9000000000763094,157,160,0,20000,15,6,20241022,,0,
9000000000022353,9000000002287855,150,159,0,40000,9,4,20241008,,0,
9000000004242725,9000000004415525,159,133,0,40000,15,2,20241231,,0,
9000000004242077,9000000004412071,157,131,1,90000,9,6,20241222,,0,
9000000000002437,9000000000178071,131,134,0,30000,12,4,20241102,,0,
9000000000007527,9000000000799980,133,155,0,30000,12,4,20241110,,0,
9000000004240609,9000000004393828,155,159,0,40000,12,2,20241225,,0,
9000000000018432,9000000001016818,134,152,0,300000,9,4,20241031,,0,
9000000000039307,9000000003881297,159,144,0,30000,9,2,20241106,,0,
9000000000030548,9000000002742677,155,134,0,40000,12,4,20241224,,0,
9000000004243626,9000000004453158,160,159,0,100000,12,7,20241203,,0,
9000000004243506,9000000004441819,160,159,0,30000,12,2,20241010,,0,
9000000000005900,9000000000589184,131,159,0,30000,12,4,20241209,,0,
9000000000042642,9000000003933825,160,155,0,300000,9,2,20241117,,0,
9000000004236675,9000000004255920,151,156,0,300000,15,2,20241227,,0,
9000000000036705,9000000003338556,157,159,0,30000,18,2,20241024,,0,
9000000000004281,9000000000289007,131,159,0,40000,15,4,20241204,,0,
9000000000008982,9000000001238078,133,155,0,30000,15,4,20241006,,0,
9000000000021942,9000000002264017,147,157,0,3000,9,2,20241102,,0,
